line_metric_id,line_id,report_date,event_time,production_status,planned_production_minutes,downtime_minutes,operating_time_minutes,total_count,good_count,reject_count,availability,performance,quality,oee,alarm_count,bottleneck_equipment_id,oee_calculation_method
LMET-PL-SMT-04-20260715-14,PL-SMT-04,2026-07-15,2026-07-15T14:00:00+08:00,RUNNING,60,4,56,734,727,7,0.9333,0.9178,0.9918,0.8496,0,EQ-SMT-L04-RFL01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260715-15,PL-SMT-04,2026-07-15,2026-07-15T15:00:00+08:00,RUNNING,60,3,57,871,866,5,0.95,0.9178,0.9946,0.8672,0,EQ-SMT-L04-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260715-16,PL-SMT-04,2026-07-15,2026-07-15T16:00:00+08:00,RUNNING,60,4,56,864,858,6,0.9333,0.9264,0.9935,0.859,0,EQ-SMT-L04-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260715-17,PL-SMT-04,2026-07-15,2026-07-15T17:00:00+08:00,RUNNING,60,3,57,626,620,6,0.95,0.9153,0.992,0.8626,0,EQ-SMT-L04-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260715-18,PL-SMT-04,2026-07-15,2026-07-15T18:00:00+08:00,RUNNING,60,4,56,614,607,7,0.9333,0.914,0.9887,0.8434,0,EQ-SMT-L04-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260715-19,PL-SMT-04,2026-07-15,2026-07-15T19:00:00+08:00,RUNNING,60,4,56,1307,1303,4,0.9333,0.9338,0.9977,0.8695,0,EQ-SMT-L04-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260715-20,PL-SMT-04,2026-07-15,2026-07-15T20:00:00+08:00,RUNNING,60,3,57,878,867,11,0.95,0.9246,0.988,0.8678,0,EQ-SMT-L04-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260715-21,PL-SMT-04,2026-07-15,2026-07-15T21:00:00+08:00,RUNNING,60,4,56,627,623,4,0.9333,0.9339,0.994,0.8664,0,EQ-SMT-L04-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260715-22,PL-SMT-04,2026-07-15,2026-07-15T22:00:00+08:00,RUNNING,60,4,56,823,815,8,0.9333,0.9311,0.9912,0.8613,0,EQ-SMT-L04-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260715-23,PL-SMT-04,2026-07-15,2026-07-15T23:00:00+08:00,RUNNING,60,2,58,946,942,4,0.9667,0.925,0.9961,0.8907,0,EQ-SMT-L04-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260716-00,PL-SMT-04,2026-07-16,2026-07-16T00:00:00+08:00,RUNNING,60,4,56,936,929,7,0.9333,0.948,0.9926,0.8782,0,EQ-SMT-L04-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260716-01,PL-SMT-04,2026-07-16,2026-07-16T01:00:00+08:00,RUNNING,60,4,56,807,794,13,0.9333,0.9131,0.985,0.8394,0,EQ-SMT-L04-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260716-02,PL-SMT-04,2026-07-16,2026-07-16T02:00:00+08:00,RUNNING,60,2,58,943,935,8,0.9667,0.9222,0.9917,0.8841,0,EQ-SMT-L04-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260716-03,PL-SMT-04,2026-07-16,2026-07-16T03:00:00+08:00,RUNNING,60,3,57,934,925,9,0.95,0.9287,0.9906,0.874,0,EQ-SMT-L04-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260716-04,PL-SMT-04,2026-07-16,2026-07-16T04:00:00+08:00,RUNNING,60,4,56,923,919,4,0.9333,0.9344,0.9958,0.8684,0,EQ-SMT-L04-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260716-05,PL-SMT-04,2026-07-16,2026-07-16T05:00:00+08:00,RUNNING,60,4,56,862,856,6,0.9333,0.9751,0.994,0.9046,0,EQ-SMT-L04-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260716-06,PL-SMT-04,2026-07-16,2026-07-16T06:00:00+08:00,RUNNING,60,2,58,647,640,7,0.9667,0.9299,0.9899,0.8899,0,EQ-SMT-L04-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260716-07,PL-SMT-04,2026-07-16,2026-07-16T07:00:00+08:00,RUNNING,60,4,56,1284,1277,7,0.9333,0.9175,0.9948,0.8518,0,EQ-SMT-L04-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260716-08,PL-SMT-04,2026-07-16,2026-07-16T08:00:00+08:00,RUNNING,60,4,56,744,741,3,0.9333,0.9302,0.9968,0.8654,0,EQ-SMT-L04-RFL01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260716-09,PL-SMT-04,2026-07-16,2026-07-16T09:00:00+08:00,RUNNING,60,4,56,812,802,10,0.9333,0.919,0.9888,0.8481,0,EQ-SMT-L04-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260716-10,PL-SMT-04,2026-07-16,2026-07-16T10:00:00+08:00,RUNNING,60,4,56,1279,1272,7,0.9333,0.914,0.9949,0.8487,0,EQ-SMT-L04-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260716-11,PL-SMT-04,2026-07-16,2026-07-16T11:00:00+08:00,RUNNING,60,3,57,840,828,12,0.95,0.9343,0.9861,0.8752,0,EQ-SMT-L04-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260716-12,PL-SMT-04,2026-07-16,2026-07-16T12:00:00+08:00,RUNNING,60,2,58,1332,1318,14,0.9667,0.9189,0.9896,0.8791,0,EQ-SMT-L04-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260716-13,PL-SMT-04,2026-07-16,2026-07-16T13:00:00+08:00,RUNNING,60,2,58,636,628,8,0.9667,0.9147,0.9882,0.8738,0,EQ-SMT-L04-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260716-14,PL-SMT-04,2026-07-16,2026-07-16T14:00:00+08:00,RUNNING,60,3,57,869,860,9,0.95,0.9152,0.9907,0.8614,0,EQ-SMT-L04-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260716-15,PL-SMT-04,2026-07-16,2026-07-16T15:00:00+08:00,RUNNING,60,4,56,621,618,3,0.9333,0.9242,0.9954,0.8586,0,EQ-SMT-L04-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260716-16,PL-SMT-04,2026-07-16,2026-07-16T16:00:00+08:00,RUNNING,60,4,56,825,810,15,0.9333,0.9332,0.983,0.8561,0,EQ-SMT-L04-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260716-17,PL-SMT-04,2026-07-16,2026-07-16T17:00:00+08:00,RUNNING,60,3,57,1316,1309,7,0.95,0.924,0.9954,0.8738,0,EQ-SMT-L04-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260716-18,PL-SMT-04,2026-07-16,2026-07-16T18:00:00+08:00,RUNNING,60,4,56,1355,1349,6,0.9333,0.968,0.9962,0.9,0,EQ-SMT-L04-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260716-19,PL-SMT-04,2026-07-16,2026-07-16T19:00:00+08:00,RUNNING,60,4,56,611,603,8,0.9333,0.9103,0.9884,0.8397,0,EQ-SMT-L04-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260716-20,PL-SMT-04,2026-07-16,2026-07-16T20:00:00+08:00,RUNNING,60,4,56,623,618,5,0.9333,0.9271,0.9931,0.8593,0,EQ-SMT-L04-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260716-21,PL-SMT-04,2026-07-16,2026-07-16T21:00:00+08:00,RUNNING,60,4,56,1295,1286,9,0.9333,0.925,0.9933,0.8575,0,EQ-SMT-L04-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260716-22,PL-SMT-04,2026-07-16,2026-07-16T22:00:00+08:00,RUNNING,60,4,56,866,860,6,0.9333,0.9286,0.9941,0.8615,0,EQ-SMT-L04-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260716-23,PL-SMT-04,2026-07-16,2026-07-16T23:00:00+08:00,RUNNING,60,3,57,625,618,7,0.95,0.9151,0.99,0.8607,0,EQ-SMT-L04-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260717-00,PL-SMT-04,2026-07-17,2026-07-17T00:00:00+08:00,RUNNING,60,3,57,870,864,6,0.95,0.9161,0.9937,0.8648,0,EQ-SMT-L04-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260717-01,PL-SMT-04,2026-07-17,2026-07-17T01:00:00+08:00,DEGRADED,60,21,39,651,644,7,0.65,0.9469,0.9895,0.609,1,EQ-SMT-L04-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260717-02,PL-SMT-04,2026-07-17,2026-07-17T02:00:00+08:00,RUNNING,60,4,56,1301,1294,7,0.9333,0.9295,0.995,0.8632,0,EQ-SMT-L04-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260717-03,PL-SMT-04,2026-07-17,2026-07-17T03:00:00+08:00,RUNNING,60,4,56,857,853,4,0.9333,0.9185,0.9958,0.8536,0,EQ-SMT-L04-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260717-04,PL-SMT-04,2026-07-17,2026-07-17T04:00:00+08:00,RUNNING,60,4,56,816,809,7,0.9333,0.9236,0.9926,0.8556,0,EQ-SMT-L04-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260717-05,PL-SMT-04,2026-07-17,2026-07-17T05:00:00+08:00,RUNNING,60,3,57,1319,1311,8,0.95,0.9262,0.9941,0.8747,0,EQ-SMT-L04-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260717-06,PL-SMT-04,2026-07-17,2026-07-17T06:00:00+08:00,RUNNING,60,2,58,847,838,9,0.9667,0.9258,0.9901,0.8861,0,EQ-SMT-L04-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260717-07,PL-SMT-04,2026-07-17,2026-07-17T07:00:00+08:00,RUNNING,60,2,58,945,934,11,0.9667,0.9238,0.989,0.8832,0,EQ-SMT-L04-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260717-08,PL-SMT-04,2026-07-17,2026-07-17T08:00:00+08:00,RUNNING,60,4,56,817,812,5,0.9333,0.9241,0.9947,0.8579,0,EQ-SMT-L04-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260717-09,PL-SMT-04,2026-07-17,2026-07-17T09:00:00+08:00,RUNNING,60,4,56,909,902,7,0.9333,0.9204,0.9923,0.8524,0,EQ-SMT-L04-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260717-10,PL-SMT-04,2026-07-17,2026-07-17T10:00:00+08:00,RUNNING,60,2,58,762,753,9,0.9667,0.9202,0.9894,0.8801,0,EQ-SMT-L04-RFL01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260717-11,PL-SMT-04,2026-07-17,2026-07-17T11:00:00+08:00,RUNNING,60,3,57,622,615,7,0.95,0.91,0.9903,0.8561,0,EQ-SMT-L04-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260717-12,PL-SMT-04,2026-07-17,2026-07-17T12:00:00+08:00,RUNNING,60,4,56,730,723,7,0.9333,0.9126,0.9915,0.8445,0,EQ-SMT-L04-RFL01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260717-13,PL-SMT-04,2026-07-17,2026-07-17T13:00:00+08:00,RUNNING,60,2,58,852,848,4,0.9667,0.9311,0.9955,0.896,0,EQ-SMT-L04-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260717-14,PL-SMT-04,2026-07-17,2026-07-17T14:00:00+08:00,RUNNING,60,1,59,858,843,15,0.9833,0.9211,0.9828,0.8901,0,EQ-SMT-L04-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260717-15,PL-SMT-04,2026-07-17,2026-07-17T15:00:00+08:00,RUNNING,60,3,57,749,744,5,0.95,0.9199,0.9936,0.8683,0,EQ-SMT-L04-RFL01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260717-16,PL-SMT-04,2026-07-17,2026-07-17T16:00:00+08:00,RUNNING,60,4,56,620,616,4,0.9333,0.9228,0.9939,0.856,0,EQ-SMT-L04-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260717-17,PL-SMT-04,2026-07-17,2026-07-17T17:00:00+08:00,RUNNING,60,4,56,1287,1275,12,0.9333,0.9194,0.9907,0.8501,0,EQ-SMT-L04-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260717-18,PL-SMT-04,2026-07-17,2026-07-17T18:00:00+08:00,RUNNING,60,4,56,892,885,7,0.9333,0.9564,0.9931,0.8864,0,EQ-SMT-L04-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260717-19,PL-SMT-04,2026-07-17,2026-07-17T19:00:00+08:00,RUNNING,60,2,58,1326,1316,10,0.9667,0.9147,0.9925,0.8776,0,EQ-SMT-L04-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260717-20,PL-SMT-04,2026-07-17,2026-07-17T20:00:00+08:00,RUNNING,60,4,56,826,816,10,0.9333,0.9352,0.9889,0.8631,0,EQ-SMT-L04-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260717-21,PL-SMT-04,2026-07-17,2026-07-17T21:00:00+08:00,RUNNING,60,4,56,889,879,10,0.9333,0.9528,0.9895,0.8799,0,EQ-SMT-L04-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260717-22,PL-SMT-04,2026-07-17,2026-07-17T22:00:00+08:00,RUNNING,60,3,57,867,860,7,0.95,0.9128,0.9926,0.8607,0,EQ-SMT-L04-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260717-23,PL-SMT-04,2026-07-17,2026-07-17T23:00:00+08:00,RUNNING,60,4,56,904,895,9,0.9333,0.9157,0.9901,0.8462,0,EQ-SMT-L04-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260718-00,PL-SMT-04,2026-07-18,2026-07-18T00:00:00+08:00,RUNNING,60,2,58,939,934,5,0.9667,0.9175,0.9954,0.8829,0,EQ-SMT-L04-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260718-01,PL-SMT-04,2026-07-18,2026-07-18T01:00:00+08:00,RUNNING,60,4,56,1312,1300,12,0.9333,0.9376,0.9912,0.8674,0,EQ-SMT-L04-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260718-02,PL-SMT-04,2026-07-18,2026-07-18T02:00:00+08:00,RUNNING,60,3,57,1337,1324,13,0.95,0.9389,0.991,0.8839,0,EQ-SMT-L04-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260718-03,PL-SMT-04,2026-07-18,2026-07-18T03:00:00+08:00,RUNNING,60,4,56,850,838,12,0.9333,0.9616,0.9861,0.885,0,EQ-SMT-L04-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260718-04,PL-SMT-04,2026-07-18,2026-07-18T04:00:00+08:00,DEGRADED,60,16,44,504,501,3,0.7333,0.9555,0.9954,0.6974,1,EQ-SMT-L04-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260718-05,PL-SMT-04,2026-07-18,2026-07-18T05:00:00+08:00,RUNNING,60,3,57,922,911,11,0.95,0.9171,0.9886,0.8613,0,EQ-SMT-L04-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260718-06,PL-SMT-04,2026-07-18,2026-07-18T06:00:00+08:00,RUNNING,60,4,56,919,913,6,0.9333,0.9303,0.9944,0.8634,0,EQ-SMT-L04-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260718-07,PL-SMT-04,2026-07-18,2026-07-18T07:00:00+08:00,RUNNING,60,4,56,822,807,15,0.9333,0.9298,0.9823,0.8524,0,EQ-SMT-L04-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260718-08,PL-SMT-04,2026-07-18,2026-07-18T08:00:00+08:00,RUNNING,60,3,57,828,821,7,0.95,0.9202,0.9925,0.8676,0,EQ-SMT-L04-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260718-09,PL-SMT-04,2026-07-18,2026-07-18T09:00:00+08:00,RUNNING,60,4,56,1294,1278,16,0.9333,0.9249,0.9883,0.8531,0,EQ-SMT-L04-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260718-10,PL-SMT-04,2026-07-18,2026-07-18T10:00:00+08:00,RUNNING,60,3,57,948,945,3,0.95,0.9425,0.9969,0.8926,0,EQ-SMT-L04-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260718-11,PL-SMT-04,2026-07-18,2026-07-18T11:00:00+08:00,RUNNING,60,4,56,903,893,10,0.9333,0.9682,0.9897,0.8943,0,EQ-SMT-L04-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260718-12,PL-SMT-04,2026-07-18,2026-07-18T12:00:00+08:00,DEGRADED,60,26,34,448,445,3,0.5667,0.9241,0.9955,0.5213,2,EQ-SMT-L04-RFL01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260718-13,PL-SMT-04,2026-07-18,2026-07-18T13:00:00+08:00,RUNNING,60,4,56,901,895,6,0.9333,0.9126,0.9938,0.8464,0,EQ-SMT-L04-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260718-14,PL-SMT-04,2026-07-18,2026-07-18T14:00:00+08:00,RUNNING,60,4,56,848,837,11,0.9333,0.9594,0.9876,0.8843,0,EQ-SMT-L04-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260718-15,PL-SMT-04,2026-07-18,2026-07-18T15:00:00+08:00,RUNNING,60,2,58,773,768,5,0.9667,0.9341,0.9945,0.898,0,EQ-SMT-L04-RFL01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260718-16,PL-SMT-04,2026-07-18,2026-07-18T16:00:00+08:00,RUNNING,60,4,56,1320,1313,7,0.9333,0.9429,0.9954,0.876,0,EQ-SMT-L04-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260718-17,PL-SMT-04,2026-07-18,2026-07-18T17:00:00+08:00,RUNNING,60,4,56,619,617,2,0.9333,0.9218,0.998,0.8586,0,EQ-SMT-L04-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260718-18,PL-SMT-04,2026-07-18,2026-07-18T18:00:00+08:00,RUNNING,60,4,56,823,815,8,0.9333,0.9311,0.9904,0.8607,0,EQ-SMT-L04-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260718-19,PL-SMT-04,2026-07-18,2026-07-18T19:00:00+08:00,RUNNING,60,3,57,1312,1300,12,0.95,0.9212,0.9911,0.8674,0,EQ-SMT-L04-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260718-20,PL-SMT-04,2026-07-18,2026-07-18T20:00:00+08:00,RUNNING,60,4,56,863,861,2,0.9333,0.9247,0.9979,0.8612,0,EQ-SMT-L04-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260718-21,PL-SMT-04,2026-07-18,2026-07-18T21:00:00+08:00,RUNNING,60,3,57,626,619,7,0.95,0.9153,0.9892,0.8601,0,EQ-SMT-L04-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260718-22,PL-SMT-04,2026-07-18,2026-07-18T22:00:00+08:00,RUNNING,60,4,56,614,607,7,0.9333,0.914,0.9894,0.844,0,EQ-SMT-L04-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260718-23,PL-SMT-04,2026-07-18,2026-07-18T23:00:00+08:00,RUNNING,60,4,56,1300,1286,14,0.9333,0.9286,0.9893,0.8574,0,EQ-SMT-L04-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260719-00,PL-SMT-04,2026-07-19,2026-07-19T00:00:00+08:00,RUNNING,60,4,56,1281,1277,4,0.9333,0.9151,0.9969,0.8514,0,EQ-SMT-L04-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260719-01,PL-SMT-04,2026-07-19,2026-07-19T01:00:00+08:00,RUNNING,60,4,56,857,849,8,0.9333,0.9191,0.9909,0.85,0,EQ-SMT-L04-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260719-02,PL-SMT-04,2026-07-19,2026-07-19T02:00:00+08:00,RUNNING,60,4,56,833,819,14,0.9333,0.9432,0.9833,0.8656,0,EQ-SMT-L04-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260719-03,PL-SMT-04,2026-07-19,2026-07-19T03:00:00+08:00,RUNNING,60,4,56,922,914,8,0.9333,0.9339,0.992,0.8646,0,EQ-SMT-L04-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260719-04,PL-SMT-04,2026-07-19,2026-07-19T04:00:00+08:00,RUNNING,60,4,56,1325,1310,15,0.9333,0.947,0.9888,0.8739,0,EQ-SMT-L04-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260719-05,PL-SMT-04,2026-07-19,2026-07-19T05:00:00+08:00,RUNNING,60,4,56,892,890,2,0.9333,0.9559,0.9979,0.8903,0,EQ-SMT-L04-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260719-06,PL-SMT-04,2026-07-19,2026-07-19T06:00:00+08:00,RUNNING,60,3,57,870,861,9,0.95,0.9158,0.99,0.8613,0,EQ-SMT-L04-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260719-07,PL-SMT-04,2026-07-19,2026-07-19T07:00:00+08:00,RUNNING,60,4,56,627,625,2,0.9333,0.9335,0.9978,0.8693,0,EQ-SMT-L04-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260719-08,PL-SMT-04,2026-07-19,2026-07-19T08:00:00+08:00,RUNNING,60,3,57,920,914,6,0.95,0.9152,0.9941,0.8643,0,EQ-SMT-L04-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260719-09,PL-SMT-04,2026-07-19,2026-07-19T09:00:00+08:00,RUNNING,60,4,56,858,855,3,0.9333,0.9198,0.9967,0.8556,0,EQ-SMT-L04-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260719-10,PL-SMT-04,2026-07-19,2026-07-19T10:00:00+08:00,RUNNING,60,4,56,733,729,4,0.9333,0.9165,0.9956,0.8516,0,EQ-SMT-L04-RFL01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260719-11,PL-SMT-04,2026-07-19,2026-07-19T11:00:00+08:00,RUNNING,60,4,56,1333,1317,16,0.9333,0.9524,0.9887,0.8788,0,EQ-SMT-L04-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260719-12,PL-SMT-04,2026-07-19,2026-07-19T12:00:00+08:00,RUNNING,60,4,56,860,855,5,0.9333,0.9218,0.9953,0.8563,0,EQ-SMT-L04-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260719-13,PL-SMT-04,2026-07-19,2026-07-19T13:00:00+08:00,RUNNING,60,4,56,842,828,14,0.9333,0.9528,0.9836,0.8747,0,EQ-SMT-L04-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260719-14,PL-SMT-04,2026-07-19,2026-07-19T14:00:00+08:00,RUNNING,60,4,56,920,911,9,0.9333,0.9319,0.9904,0.8614,0,EQ-SMT-L04-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260719-15,PL-SMT-04,2026-07-19,2026-07-19T15:00:00+08:00,RUNNING,60,3,57,872,866,6,0.95,0.9183,0.9934,0.8666,0,EQ-SMT-L04-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260719-16,PL-SMT-04,2026-07-19,2026-07-19T16:00:00+08:00,RUNNING,60,4,56,876,866,10,0.9333,0.9393,0.9895,0.8674,0,EQ-SMT-L04-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260719-17,PL-SMT-04,2026-07-19,2026-07-19T17:00:00+08:00,RUNNING,60,3,57,921,913,8,0.95,0.9158,0.9923,0.8633,0,EQ-SMT-L04-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260719-18,PL-SMT-04,2026-07-19,2026-07-19T18:00:00+08:00,RUNNING,60,4,56,612,608,4,0.9333,0.9113,0.9948,0.8461,0,EQ-SMT-L04-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260719-19,PL-SMT-04,2026-07-19,2026-07-19T19:00:00+08:00,RUNNING,60,2,58,859,843,16,0.9667,0.9385,0.9822,0.8911,0,EQ-SMT-L04-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260719-20,PL-SMT-04,2026-07-19,2026-07-19T20:00:00+08:00,RUNNING,60,4,56,1354,1338,16,0.9333,0.9678,0.9888,0.8931,0,EQ-SMT-L04-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260719-21,PL-SMT-04,2026-07-19,2026-07-19T21:00:00+08:00,RUNNING,60,4,56,906,900,6,0.9333,0.9172,0.9938,0.8507,0,EQ-SMT-L04-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260719-22,PL-SMT-04,2026-07-19,2026-07-19T22:00:00+08:00,RUNNING,60,3,57,629,622,7,0.95,0.921,0.9901,0.8663,0,EQ-SMT-L04-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260719-23,PL-SMT-04,2026-07-19,2026-07-19T23:00:00+08:00,RUNNING,60,4,56,860,859,1,0.9333,0.9221,0.9989,0.8596,0,EQ-SMT-L04-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260720-00,PL-SMT-04,2026-07-20,2026-07-20T00:00:00+08:00,RUNNING,60,4,56,759,752,7,0.9333,0.9492,0.992,0.8788,0,EQ-SMT-L04-RFL01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260720-01,PL-SMT-04,2026-07-20,2026-07-20T01:00:00+08:00,RUNNING,60,4,56,815,811,4,0.9333,0.9224,0.9955,0.857,0,EQ-SMT-L04-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260720-02,PL-SMT-04,2026-07-20,2026-07-20T02:00:00+08:00,RUNNING,60,4,56,850,844,6,0.9333,0.911,0.994,0.8451,0,EQ-SMT-L04-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-04-20260720-03,PL-SMT-04,2026-07-20,2026-07-20T03:00:00+08:00,RUNNING,60,2,58,841,834,7,0.9667,0.9186,0.9919,0.8808,0,EQ-SMT-L04-AOI01,BOTTLENECK_EQUIPMENT
