metric_id,line_id,equipment_id,report_date,event_time,equipment_status,pcb_barcode_reading,planned_production_minutes,downtime_minutes,operating_time_minutes,ideal_cycle_time_seconds,total_count,good_count,reject_count,availability,performance,quality,oee,alarm_count
MET-EQ-SMT-L02-RFL01-20260721-01,PL-SMT-02,EQ-SMT-L02-RFL01,2026-07-21,2026-07-21T01:00:00+08:00,RUNNING,,60,2,58,4.2,762,758,4,0.9667,0.9206,0.996,0.8864,0
MET-EQ-SMT-L02-RFL01-20260721-02,PL-SMT-02,EQ-SMT-L02-RFL01,2026-07-21,2026-07-21T02:00:00+08:00,RUNNING,,60,1,59,4.2,771,765,6,0.9833,0.9155,0.9932,0.8941,0
MET-EQ-SMT-L02-RFL01-20260721-03,PL-SMT-02,EQ-SMT-L02-RFL01,2026-07-21,2026-07-21T03:00:00+08:00,RUNNING,,60,4,56,4.2,732,728,4,0.9333,0.9156,0.9948,0.8501,0
MET-EQ-SMT-L02-RFL01-20260721-04,PL-SMT-02,EQ-SMT-L02-RFL01,2026-07-21,2026-07-21T04:00:00+08:00,RUNNING,,60,3,57,4.2,746,742,4,0.95,0.9173,0.9958,0.8678,0
MET-EQ-SMT-L02-RFL01-20260721-05,PL-SMT-02,EQ-SMT-L02-RFL01,2026-07-21,2026-07-21T05:00:00+08:00,RUNNING,,60,2,58,4.2,773,764,9,0.9667,0.9333,0.9887,0.892,0
MET-EQ-SMT-L02-RFL01-20260721-06,PL-SMT-02,EQ-SMT-L02-RFL01,2026-07-21,2026-07-21T06:00:00+08:00,RUNNING,,60,1,59,4.2,809,804,5,0.9833,0.9602,0.9942,0.9387,0
MET-EQ-SMT-L02-RFL01-20260721-07,PL-SMT-02,EQ-SMT-L02-RFL01,2026-07-21,2026-07-21T07:00:00+08:00,RUNNING,,60,4,56,4.2,744,737,7,0.9333,0.9311,0.9907,0.8609,0
MET-EQ-SMT-L02-RFL01-20260721-08,PL-SMT-02,EQ-SMT-L02-RFL01,2026-07-21,2026-07-21T08:00:00+08:00,RUNNING,,60,3,57,4.2,779,776,3,0.95,0.9578,0.9964,0.9066,0
MET-EQ-SMT-L02-RFL01-20260721-09,PL-SMT-02,EQ-SMT-L02-RFL01,2026-07-21,2026-07-21T09:00:00+08:00,RUNNING,,60,2,58,4.2,767,761,6,0.9667,0.9264,0.9925,0.8888,0
MET-EQ-SMT-L02-RFL01-20260721-10,PL-SMT-02,EQ-SMT-L02-RFL01,2026-07-21,2026-07-21T10:00:00+08:00,RUNNING,,60,4,56,4.2,754,745,9,0.9333,0.9433,0.989,0.8707,0
MET-EQ-SMT-L02-RFL01-20260721-11,PL-SMT-02,EQ-SMT-L02-RFL01,2026-07-21,2026-07-21T11:00:00+08:00,RUNNING,,60,1,59,4.2,771,769,2,0.9833,0.9155,0.9976,0.8981,0
MET-EQ-SMT-L02-RFL01-20260721-12,PL-SMT-02,EQ-SMT-L02-RFL01,2026-07-21,2026-07-21T12:00:00+08:00,RUNNING,,60,2,58,4.2,802,795,7,0.9667,0.9683,0.9916,0.9282,0
MET-EQ-SMT-L02-RFL01-20260721-13,PL-SMT-02,EQ-SMT-L02-RFL01,2026-07-21,2026-07-21T13:00:00+08:00,RUNNING,,60,3,57,4.2,792,785,7,0.95,0.9732,0.9921,0.9172,0
MET-EQ-SMT-L02-RFL01-20260721-14,PL-SMT-02,EQ-SMT-L02-RFL01,2026-07-21,2026-07-21T14:00:00+08:00,RUNNING,,60,4,56,4.2,781,775,6,0.9333,0.9766,0.9929,0.905,0
MET-EQ-SMT-L02-RFL01-20260721-15,PL-SMT-02,EQ-SMT-L02-RFL01,2026-07-21,2026-07-21T15:00:00+08:00,RUNNING,,60,1,59,4.2,815,807,8,0.9833,0.9672,0.9914,0.9429,0
MET-EQ-SMT-L02-RFL01-20260721-16,PL-SMT-02,EQ-SMT-L02-RFL01,2026-07-21,2026-07-21T16:00:00+08:00,RUNNING,,60,2,58,4.2,766,761,5,0.9667,0.9254,0.9947,0.8898,0
MET-EQ-SMT-L02-RFL01-20260721-17,PL-SMT-02,EQ-SMT-L02-RFL01,2026-07-21,2026-07-21T17:00:00+08:00,RUNNING,,60,3,57,4.2,744,739,5,0.95,0.9137,0.9939,0.8627,0
MET-EQ-SMT-L02-RFL01-20260721-18,PL-SMT-02,EQ-SMT-L02-RFL01,2026-07-21,2026-07-21T18:00:00+08:00,RUNNING,,60,4,56,4.2,775,772,3,0.9333,0.9697,0.9972,0.9025,0
MET-EQ-SMT-L02-RFL01-20260721-19,PL-SMT-02,EQ-SMT-L02-RFL01,2026-07-21,2026-07-21T19:00:00+08:00,RUNNING,,60,1,59,4.2,820,817,3,0.9833,0.9735,0.9975,0.9548,0
MET-EQ-SMT-L02-RFL01-20260721-20,PL-SMT-02,EQ-SMT-L02-RFL01,2026-07-21,2026-07-21T20:00:00+08:00,RUNNING,,60,1,59,4.2,809,804,5,0.9833,0.9599,0.9939,0.9381,0
MET-EQ-SMT-L02-RFL01-20260721-21,PL-SMT-02,EQ-SMT-L02-RFL01,2026-07-21,2026-07-21T21:00:00+08:00,RUNNING,,60,4,56,4.2,776,768,8,0.9333,0.9705,0.99,0.8967,0
MET-EQ-SMT-L02-RFL01-20260721-22,PL-SMT-02,EQ-SMT-L02-RFL01,2026-07-21,2026-07-21T22:00:00+08:00,RUNNING,,60,3,57,4.2,768,764,4,0.95,0.9435,0.9954,0.8922,0
MET-EQ-SMT-L02-RFL01-20260721-23,PL-SMT-02,EQ-SMT-L02-RFL01,2026-07-21,2026-07-21T23:00:00+08:00,RUNNING,,60,2,58,4.2,778,773,5,0.9667,0.9392,0.9942,0.9027,0
MET-EQ-SMT-L02-AOI01-20260714-00,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-14,2026-07-14T00:00:00+08:00,RUNNING,,60,1,59,3.8,882,870,12,0.9833,0.9476,0.987,0.9197,0
MET-EQ-SMT-L02-AOI01-20260714-01,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-14,2026-07-14T01:00:00+08:00,RUNNING,,60,4,56,3.8,835,825,10,0.9333,0.9451,0.9892,0.8725,0
MET-EQ-SMT-L02-AOI01-20260714-02,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-14,2026-07-14T02:00:00+08:00,RUNNING,,60,3,57,3.8,828,813,15,0.95,0.92,0.9823,0.8585,0
MET-EQ-SMT-L02-AOI01-20260714-03,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-14,2026-07-14T03:00:00+08:00,RUNNING,,60,2,58,3.8,864,856,8,0.9667,0.9442,0.9914,0.9049,0
MET-EQ-SMT-L02-AOI01-20260714-04,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-14,2026-07-14T04:00:00+08:00,RUNNING,,60,1,59,3.8,861,850,11,0.9833,0.9245,0.9879,0.8981,0
MET-EQ-SMT-L02-AOI01-20260714-05,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-14,2026-07-14T05:00:00+08:00,RUNNING,,60,4,56,3.8,807,795,12,0.9333,0.9132,0.9855,0.8399,0
MET-EQ-SMT-L02-AOI01-20260714-06,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-14,2026-07-14T06:00:00+08:00,RUNNING,,60,3,57,3.8,826,813,13,0.95,0.9183,0.9847,0.859,0
MET-EQ-SMT-L02-AOI01-20260714-07,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-14,2026-07-14T07:00:00+08:00,RUNNING,,60,2,58,3.8,846,841,5,0.9667,0.9245,0.9943,0.8886,0
MET-EQ-SMT-L02-AOI01-20260714-08,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-14,2026-07-14T08:00:00+08:00,RUNNING,,60,1,59,3.8,868,862,6,0.9833,0.9321,0.9932,0.9103,0
MET-EQ-SMT-L02-AOI01-20260714-09,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-14,2026-07-14T09:00:00+08:00,RUNNING,,60,4,56,3.8,806,801,5,0.9333,0.9122,0.9943,0.8465,0
MET-EQ-SMT-L02-AOI01-20260714-10,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-14,2026-07-14T10:00:00+08:00,RUNNING,,60,2,58,3.8,873,867,6,0.9667,0.9536,0.9934,0.9158,0
MET-EQ-SMT-L02-AOI01-20260714-11,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-14,2026-07-14T11:00:00+08:00,RUNNING,,60,3,57,3.8,877,867,10,0.95,0.9747,0.9889,0.9157,0
MET-EQ-SMT-L02-AOI01-20260714-12,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-14,2026-07-14T12:00:00+08:00,RUNNING,,60,4,56,3.8,864,857,7,0.9333,0.9778,0.9929,0.9061,0
MET-EQ-SMT-L02-AOI01-20260714-13,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-14,2026-07-14T13:00:00+08:00,RUNNING,,60,1,59,3.8,887,874,13,0.9833,0.9522,0.9862,0.9234,0
MET-EQ-SMT-L02-AOI01-20260714-14,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-14,2026-07-14T14:00:00+08:00,RUNNING,,60,2,58,3.8,882,870,12,0.9667,0.9636,0.9874,0.9198,0
MET-EQ-SMT-L02-AOI01-20260714-15,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-14,2026-07-14T15:00:00+08:00,RUNNING,,60,3,57,3.8,880,864,16,0.95,0.9788,0.982,0.9131,0
MET-EQ-SMT-L02-AOI01-20260714-16,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-14,2026-07-14T16:00:00+08:00,RUNNING,,60,4,56,3.8,832,821,11,0.9333,0.9418,0.9878,0.8683,0
MET-EQ-SMT-L02-AOI01-20260714-17,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-14,2026-07-14T17:00:00+08:00,RUNNING,,60,1,59,3.8,867,862,5,0.9833,0.9315,0.9951,0.9115,0
MET-EQ-SMT-L02-AOI01-20260714-18,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-14,2026-07-14T18:00:00+08:00,RUNNING,,60,2,58,3.8,857,842,15,0.9667,0.9368,0.9836,0.8908,0
MET-EQ-SMT-L02-AOI01-20260714-19,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-14,2026-07-14T19:00:00+08:00,RUNNING,,60,3,57,3.8,872,861,11,0.95,0.9694,0.9883,0.9102,0
MET-EQ-SMT-L02-AOI01-20260714-20,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-14,2026-07-14T20:00:00+08:00,RUNNING,,60,3,57,3.8,871,859,12,0.95,0.9682,0.9867,0.9076,0
MET-EQ-SMT-L02-AOI01-20260714-21,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-14,2026-07-14T21:00:00+08:00,RUNNING,,60,2,58,3.8,872,865,7,0.9667,0.953,0.993,0.9148,0
MET-EQ-SMT-L02-AOI01-20260714-22,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-14,2026-07-14T22:00:00+08:00,RUNNING,,60,1,59,3.8,903,891,12,0.9833,0.9697,0.9871,0.9412,0
MET-EQ-SMT-L02-AOI01-20260714-23,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-14,2026-07-14T23:00:00+08:00,RUNNING,,60,4,56,3.8,855,849,6,0.9333,0.9677,0.9935,0.8973,0
MET-EQ-SMT-L02-AOI01-20260715-00,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-15,2026-07-15T00:00:00+08:00,RUNNING,,60,4,56,3.8,858,849,9,0.9333,0.9714,0.9896,0.8972,0
MET-EQ-SMT-L02-AOI01-20260715-01,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-15,2026-07-15T01:00:00+08:00,RUNNING,,60,1,59,3.8,858,848,10,0.9833,0.9213,0.9885,0.8955,0
MET-EQ-SMT-L02-AOI01-20260715-02,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-15,2026-07-15T02:00:00+08:00,RUNNING,,60,2,58,3.8,886,873,13,0.9667,0.9676,0.9859,0.9222,0
MET-EQ-SMT-L02-AOI01-20260715-03,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-15,2026-07-15T03:00:00+08:00,RUNNING,,60,3,57,3.8,866,858,8,0.95,0.9629,0.9909,0.9064,0
MET-EQ-SMT-L02-AOI01-20260715-04,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-15,2026-07-15T04:00:00+08:00,RUNNING,,60,4,56,3.8,851,847,4,0.9333,0.9626,0.9958,0.8946,0
MET-EQ-SMT-L02-AOI01-20260715-05,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-15,2026-07-15T05:00:00+08:00,RUNNING,,60,1,59,3.8,886,874,12,0.9833,0.952,0.9868,0.9237,0
MET-EQ-SMT-L02-AOI01-20260715-06,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-15,2026-07-15T06:00:00+08:00,RUNNING,,60,2,58,3.8,852,841,11,0.9667,0.9313,0.9872,0.8888,0
MET-EQ-SMT-L02-AOI01-20260715-07,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-15,2026-07-15T07:00:00+08:00,RUNNING,,60,3,57,3.8,842,832,10,0.95,0.9357,0.9887,0.8789,0
MET-EQ-SMT-L02-AOI01-20260715-08,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-15,2026-07-15T08:00:00+08:00,RUNNING,,60,4,56,3.8,826,813,13,0.9333,0.9343,0.9845,0.8585,0
MET-EQ-SMT-L02-AOI01-20260715-09,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-15,2026-07-15T09:00:00+08:00,RUNNING,,60,1,59,3.8,872,856,16,0.9833,0.9368,0.9823,0.9049,0
MET-EQ-SMT-L02-AOI01-20260715-10,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-15,2026-07-15T10:00:00+08:00,RUNNING,,60,1,59,3.8,908,897,11,0.9833,0.9749,0.988,0.9471,0
MET-EQ-SMT-L02-AOI01-20260715-11,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-15,2026-07-15T11:00:00+08:00,RUNNING,,60,4,56,3.8,837,833,4,0.9333,0.9473,0.996,0.8806,0
MET-EQ-SMT-L02-AOI01-20260715-12,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-15,2026-07-15T12:00:00+08:00,RUNNING,,60,3,57,3.8,847,832,15,0.95,0.9422,0.9834,0.8802,0
MET-EQ-SMT-L02-AOI01-20260715-13,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-15,2026-07-15T13:00:00+08:00,RUNNING,,60,2,58,3.8,897,890,7,0.9667,0.9796,0.9927,0.9401,0
MET-EQ-SMT-L02-AOI01-20260715-14,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-15,2026-07-15T14:00:00+08:00,RUNNING,,60,1,59,3.8,865,855,10,0.9833,0.9286,0.9885,0.9026,0
MET-EQ-SMT-L02-AOI01-20260715-15,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-15,2026-07-15T15:00:00+08:00,RUNNING,,60,4,56,3.8,816,802,14,0.9333,0.9239,0.9837,0.8482,0
MET-EQ-SMT-L02-AOI01-20260715-16,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-15,2026-07-15T16:00:00+08:00,RUNNING,,60,3,57,3.8,875,860,15,0.95,0.9729,0.9837,0.9092,0
MET-EQ-SMT-L02-AOI01-20260715-17,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-15,2026-07-15T17:00:00+08:00,RUNNING,,60,2,58,3.8,841,835,6,0.9667,0.9191,0.994,0.8832,0
MET-EQ-SMT-L02-AOI01-20260715-18,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-15,2026-07-15T18:00:00+08:00,RUNNING,,60,1,59,3.8,861,856,5,0.9833,0.9249,0.9953,0.9052,0
MET-EQ-SMT-L02-AOI01-20260715-19,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-15,2026-07-15T19:00:00+08:00,RUNNING,,60,4,56,3.8,840,829,11,0.9333,0.9505,0.988,0.8765,0
MET-EQ-SMT-L02-AOI01-20260715-20,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-15,2026-07-15T20:00:00+08:00,RUNNING,,60,4,56,3.8,819,812,7,0.9333,0.9263,0.9923,0.8579,0
MET-EQ-SMT-L02-AOI01-20260715-21,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-15,2026-07-15T21:00:00+08:00,RUNNING,,60,1,59,3.8,904,895,9,0.9833,0.9712,0.9903,0.9457,0
MET-EQ-SMT-L02-AOI01-20260715-22,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-15,2026-07-15T22:00:00+08:00,RUNNING,,60,2,58,3.8,855,846,9,0.9667,0.9343,0.9898,0.894,0
MET-EQ-SMT-L02-AOI01-20260715-23,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-15,2026-07-15T23:00:00+08:00,RUNNING,,60,3,57,3.8,864,849,15,0.95,0.9602,0.9829,0.8966,0
MET-EQ-SMT-L02-AOI01-20260716-00,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-16,2026-07-16T00:00:00+08:00,RUNNING,,60,3,57,3.8,855,843,12,0.95,0.9501,0.986,0.89,0
MET-EQ-SMT-L02-AOI01-20260716-01,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-16,2026-07-16T01:00:00+08:00,RUNNING,,60,2,58,3.8,879,863,16,0.9667,0.9608,0.9827,0.9127,0
MET-EQ-SMT-L02-AOI01-20260716-02,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-16,2026-07-16T02:00:00+08:00,RUNNING,,60,1,59,3.8,900,889,11,0.9833,0.9668,0.9885,0.9397,0
MET-EQ-SMT-L02-AOI01-20260716-03,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-16,2026-07-16T03:00:00+08:00,RUNNING,,60,4,56,3.8,853,841,12,0.9333,0.9656,0.9861,0.8887,0
MET-EQ-SMT-L02-AOI01-20260716-04,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-16,2026-07-16T04:00:00+08:00,RUNNING,,60,3,57,3.8,867,858,9,0.95,0.9641,0.9903,0.907,0
MET-EQ-SMT-L02-AOI01-20260716-05,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-16,2026-07-16T05:00:00+08:00,RUNNING,,60,2,58,3.8,836,827,9,0.9667,0.9137,0.9902,0.8746,0
MET-EQ-SMT-L02-AOI01-20260716-06,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-16,2026-07-16T06:00:00+08:00,RUNNING,,60,1,59,3.8,874,863,11,0.9833,0.9382,0.9882,0.9116,0
MET-EQ-SMT-L02-AOI01-20260716-07,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-16,2026-07-16T07:00:00+08:00,RUNNING,,60,4,56,3.8,851,843,8,0.9333,0.9628,0.9906,0.8901,0
MET-EQ-SMT-L02-AOI01-20260716-08,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-16,2026-07-16T08:00:00+08:00,RUNNING,,60,3,57,3.8,845,840,5,0.95,0.9392,0.9945,0.8873,0
MET-EQ-SMT-L02-AOI01-20260716-09,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-16,2026-07-16T09:00:00+08:00,RUNNING,,60,2,58,3.8,867,854,13,0.9667,0.9474,0.9854,0.9025,0
MET-EQ-SMT-L02-AOI01-20260716-10,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-16,2026-07-16T10:00:00+08:00,RUNNING,,60,4,56,3.8,843,828,15,0.9333,0.9535,0.9831,0.8749,0
MET-EQ-SMT-L02-AOI01-20260716-11,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-16,2026-07-16T11:00:00+08:00,RUNNING,,60,1,59,3.8,885,875,10,0.9833,0.9509,0.9896,0.9253,0
MET-EQ-SMT-L02-AOI01-20260716-12,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-16,2026-07-16T12:00:00+08:00,RUNNING,,60,2,58,3.8,833,822,11,0.9667,0.9103,0.9872,0.8687,0
MET-EQ-SMT-L02-AOI01-20260716-13,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-16,2026-07-16T13:00:00+08:00,RUNNING,,60,3,57,3.8,863,854,9,0.95,0.9595,0.9897,0.9021,0
MET-EQ-SMT-L02-AOI01-20260716-14,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-16,2026-07-16T14:00:00+08:00,RUNNING,,60,4,56,3.8,855,849,6,0.9333,0.9671,0.993,0.8963,0
MET-EQ-SMT-L02-AOI01-20260716-15,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-16,2026-07-16T15:00:00+08:00,RUNNING,,60,1,59,3.8,902,897,5,0.9833,0.9692,0.9953,0.9485,0
MET-EQ-SMT-L02-AOI01-20260716-16,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-16,2026-07-16T16:00:00+08:00,RUNNING,,60,2,58,3.8,862,855,7,0.9667,0.9413,0.9919,0.9026,0
MET-EQ-SMT-L02-AOI01-20260716-17,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-16,2026-07-16T17:00:00+08:00,RUNNING,,60,3,57,3.8,853,844,9,0.95,0.9478,0.9905,0.8919,0
MET-EQ-SMT-L02-AOI01-20260716-18,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-16,2026-07-16T18:00:00+08:00,RUNNING,,60,4,56,3.8,854,846,8,0.9333,0.9664,0.9909,0.8937,0
MET-EQ-SMT-L02-AOI01-20260716-19,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-16,2026-07-16T19:00:00+08:00,RUNNING,,60,1,59,3.8,875,862,13,0.9833,0.94,0.986,0.9114,0
MET-EQ-SMT-L02-AOI01-20260716-20,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-16,2026-07-16T20:00:00+08:00,RUNNING,,60,1,59,3.8,912,905,7,0.9833,0.979,0.9933,0.9562,0
MET-EQ-SMT-L02-AOI01-20260716-21,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-16,2026-07-16T21:00:00+08:00,RUNNING,,60,4,56,3.8,848,835,13,0.9333,0.9593,0.9849,0.8818,0
MET-EQ-SMT-L02-AOI01-20260716-22,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-16,2026-07-16T22:00:00+08:00,RUNNING,,60,3,57,3.8,829,815,14,0.95,0.9216,0.9836,0.8612,0
MET-EQ-SMT-L02-AOI01-20260716-23,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-16,2026-07-16T23:00:00+08:00,RUNNING,,60,2,58,3.8,883,876,7,0.9667,0.9642,0.9922,0.9248,0
MET-EQ-SMT-L02-AOI01-20260717-00,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-17,2026-07-17T00:00:00+08:00,RUNNING,,60,2,58,3.8,841,832,9,0.9667,0.9194,0.9895,0.8795,0
MET-EQ-SMT-L02-AOI01-20260717-01,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-17,2026-07-17T01:00:00+08:00,RUNNING,,60,3,57,3.8,856,850,6,0.95,0.952,0.9941,0.8991,0
MET-EQ-SMT-L02-AOI01-20260717-02,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-17,2026-07-17T02:00:00+08:00,RUNNING,,60,4,56,3.8,846,839,7,0.9333,0.9571,0.9928,0.8868,0
MET-EQ-SMT-L02-AOI01-20260717-03,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-17,2026-07-17T03:00:00+08:00,RUNNING,,60,1,59,3.8,852,839,13,0.9833,0.9148,0.9848,0.8859,0
MET-EQ-SMT-L02-AOI01-20260717-04,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-17,2026-07-17T04:00:00+08:00,RUNNING,,60,2,58,3.8,850,842,8,0.9667,0.9289,0.9907,0.8896,0
MET-EQ-SMT-L02-AOI01-20260717-05,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-17,2026-07-17T05:00:00+08:00,RUNNING,,60,3,57,3.8,821,816,5,0.95,0.9127,0.9944,0.8622,0
MET-EQ-SMT-L02-AOI01-20260717-06,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-17,2026-07-17T06:00:00+08:00,RUNNING,,60,4,56,3.8,825,820,5,0.9333,0.9338,0.9945,0.8667,0
MET-EQ-SMT-L02-AOI01-20260717-07,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-17,2026-07-17T07:00:00+08:00,RUNNING,,60,1,59,3.8,874,861,13,0.9833,0.9385,0.9853,0.9093,0
MET-EQ-SMT-L02-AOI01-20260717-08,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-17,2026-07-17T08:00:00+08:00,RUNNING,,60,2,58,3.8,857,844,13,0.9667,0.9362,0.9852,0.8916,0
MET-EQ-SMT-L02-AOI01-20260717-09,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-17,2026-07-17T09:00:00+08:00,RUNNING,,60,3,57,3.8,861,856,5,0.95,0.9574,0.9948,0.9048,0
MET-EQ-SMT-L02-AOI01-20260717-10,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-17,2026-07-17T10:00:00+08:00,RUNNING,,60,3,57,3.8,871,864,7,0.95,0.9686,0.9928,0.9135,0
MET-EQ-SMT-L02-AOI01-20260717-11,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-17,2026-07-17T11:00:00+08:00,RUNNING,,60,2,58,3.8,837,827,10,0.9667,0.9148,0.989,0.8746,0
MET-EQ-SMT-L02-AOI01-20260717-12,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-17,2026-07-17T12:00:00+08:00,RUNNING,,60,1,59,3.8,861,846,15,0.9833,0.9243,0.9836,0.894,0
MET-EQ-SMT-L02-AOI01-20260717-13,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-17,2026-07-17T13:00:00+08:00,RUNNING,,60,4,56,3.8,813,807,6,0.9333,0.9196,0.9928,0.8521,0
MET-EQ-SMT-L02-AOI01-20260717-14,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-17,2026-07-17T14:00:00+08:00,RUNNING,,60,3,57,3.8,844,837,7,0.95,0.9379,0.9925,0.8843,0
MET-EQ-SMT-L02-AOI01-20260717-15,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-17,2026-07-17T15:00:00+08:00,RUNNING,,60,2,58,3.8,893,882,11,0.9667,0.9753,0.9878,0.9313,0
MET-EQ-SMT-L02-AOI01-20260717-16,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-17,2026-07-17T16:00:00+08:00,RUNNING,,60,1,59,3.8,904,888,16,0.9833,0.9706,0.9831,0.9383,0
MET-EQ-SMT-L02-AOI01-20260717-17,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-17,2026-07-17T17:00:00+08:00,RUNNING,,60,4,56,3.8,833,825,8,0.9333,0.943,0.9911,0.8723,0
MET-EQ-SMT-L02-AOI01-20260717-18,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-17,2026-07-17T18:00:00+08:00,RUNNING,,60,3,57,3.8,852,840,12,0.95,0.9473,0.9862,0.8875,0
MET-EQ-SMT-L02-AOI01-20260717-19,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-17,2026-07-17T19:00:00+08:00,RUNNING,,60,2,58,3.8,853,845,8,0.9667,0.9321,0.9916,0.8935,0
MET-EQ-SMT-L02-AOI01-20260717-20,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-17,2026-07-17T20:00:00+08:00,RUNNING,,60,2,58,3.8,861,850,11,0.9667,0.9409,0.9876,0.8983,0
MET-EQ-SMT-L02-AOI01-20260717-21,PL-SMT-02,EQ-SMT-L02-AOI01,2026-07-17,2026-07-17T21:00:00+08:00,RUNNING,,60,3,57,3.8,847,838,9,0.95,0.9414,0.9904,0.8857,0
